place_name,rating,shop_type,sentence,TargetAspect,sentiment,is_synthetic,prob_negative,prob_neutral,prob_positive,predicted_label,margin
The Crazy Bite Co. Sky Cafe,4,coffee,Atmosphere: Architecture and designs are great it helps the ambiance more appealing makes the consumers to want more.,Ambiance and Atmosphere,,False,0.38620123,0.22688614,0.38691255,POSITIVE,0.00071132183
The Secret Garden Cafe,5,coffee,"Overall, The Secret Garden Cafe provides a charming and peaceful ambiance, perfect for those looking to unwind and enjoy good food and company.",Ambiance and Atmosphere,,False,0.39504704,0.20918345,0.39576957,POSITIVE,0.0007225275
The Secret Garden Cafe,5,coffee,"The place is also equally great, serene little cafe vibe!",Ambiance and Atmosphere,,False,0.39891335,0.20143577,0.39965093,POSITIVE,0.0007375777
The Yolk Society,5,coffee,Not only an aesthetic cafe but well curated selection of coffee and food heart_hands,Ambiance and Atmosphere,,False,0.38854542,0.22217065,0.3892839,POSITIVE,0.00073847175
Starbucks SM Davao Expansion Wing,5,coffee,And Its really great to have a Nice Food Service and Atmosphere specially the new STarbucks branch,Ambiance and Atmosphere,,False,0.38637096,0.22799787,0.38563114,NEGATIVE,0.00073981285
The Matcha Tokyo - Azuela High Street,5,matcha,"It has that calm, cozy vibe that makes you want to stay for a while.",Ambiance and Atmosphere,,False,0.3901907,0.22035947,0.38944983,NEGATIVE,0.00074085593
Whisk It Good Matcha,5,matcha,Atmosphere of the …,Ambiance and Atmosphere,,False,0.38702083,0.22671084,0.38626838,NEGATIVE,0.00075244904
Matcha Bar - Marfori,5,matcha,Cosy atmosphere with unique interior design.,Ambiance and Atmosphere,,False,0.39592093,0.20891306,0.39516604,NEGATIVE,0.0007548928
Kafih - Davao,4,coffee,"The place was great, very clean and aesthetic.",Ambiance and Atmosphere,,False,0.41671225,0.16581139,0.41747636,POSITIVE,0.00076410174
Black Scoop Cafe Matina,4,coffee,"The coffee shop is very atmospheric, spacious and cozy.",Product Quality,,False,0.394407,0.21195498,0.39363796,NEGATIVE,0.00076904893
The Coffee Bar at GMall of Davao,5,coffee,Fave place for tambay,Ambiance and Atmosphere,,False,0.3877601,0.22370622,0.38853365,POSITIVE,0.0007735491
BRGR Alley Café,5,coffee,"Chill Location, Great Food, Amazing Service",Ambiance and Atmosphere,,False,0.40221617,0.19634667,0.40143722,NEGATIVE,0.0007789433
JH Garden Cafe and Restaurant Matina,5,coffee,"The quality of the food, the impeccable service, and the peaceful ambiance all come together to create a truly unique experience.",Ambiance and Atmosphere,,False,0.39724898,0.20628133,0.39646965,NEGATIVE,0.00077933073
&Matcha - Three Yards,5,matcha,+ clean and esthetic restroom,Facilities and Amenities,,False,0.3883279,0.22413053,0.38754156,NEGATIVE,0.0007863343
PICKUP COFFEE - Davao Finance Center,5,coffee,very aesthetic place.,Ambiance and Atmosphere,,False,0.4101723,0.18044294,0.40938473,NEGATIVE,0.000787586
Matcha Bar - Marfori,5,matcha,Nice ambiance and good food and matcha,Ambiance and Atmosphere,,False,0.3900931,0.21902087,0.39088607,POSITIVE,0.0007929802
Matcha Bar - Marfori,5,matcha,Nice ambiance and good food and matcha,Ambiance and Atmosphere,,False,0.3900931,0.21902087,0.39088607,POSITIVE,0.0007929802
Whisk Davao Matcha,5,matcha,"about the place…It gives mi chill and good ambience, about the food and drinks yes it absolutely good well balanced.",Ambiance and Atmosphere,,False,0.40017587,0.19884732,0.40097672,POSITIVE,0.000800848
The Matcha Tokyo - SM Davao,5,matcha,very good matcha and nice interior,Product Quality,,False,0.38692078,0.22535698,0.38772225,POSITIVE,0.00080147386
The Matcha Tokyo - SM Davao,5,matcha,very good matcha and nice interior,Product Quality,,False,0.38692078,0.22535698,0.38772225,POSITIVE,0.00080147386
Glasshouse Coffee,5,coffee,It's located inside a guarded compound with a good ambiance and friendly staff.,Ambiance and Atmosphere,,False,0.3949198,0.21096413,0.394116,NEGATIVE,0.00080379844
Cafe Gervacios - Pastry and Coffee in Davao City,4,coffee,"The ambiance is ""Noir-chic"" of glossy wood, low ceilings, and a polished aesthetic that feels very classy.",Ambiance and Atmosphere,,False,0.39021066,0.22038385,0.3894055,NEGATIVE,0.00080516934
Koffiepauze,3,matcha,Relaxing ambiance,Ambiance and Atmosphere,,False,0.39021397,0.21876352,0.39102253,POSITIVE,0.0008085668
Lot 38 Kape,5,coffee,It's super nice and the vibe is great.,Ambiance and Atmosphere,,False,0.39368805,0.21343529,0.39287668,NEGATIVE,0.0008113682
Curiore Cafe,5,coffee,The atmosphere is calm and intimate.,Ambiance and Atmosphere,,False,0.39737204,0.20607279,0.3965552,NEGATIVE,0.00081685185
Daleachious Cafe - Ecoland Branch,1,coffee,"Otherwise, great location and nice interior atmosphere.",Ambiance and Atmosphere,,False,0.40679184,0.18559672,0.40761137,POSITIVE,0.00081953406
Annipie @ The Farm,5,coffee,Nice ambiance the crews are very attentive,Ambiance and Atmosphere,,False,0.3906749,0.21783058,0.3914945,POSITIVE,0.00081962347
Coffee Project Mintal,5,coffee,The abundance of natural light and greenery creates a peaceful and calming environment that's perfect for enjoying a cup of coffee or working on your laptop.,Facilities and Amenities,,False,0.38417473,0.23082773,0.38499758,POSITIVE,0.0008228421
Space-Arabica,5,coffee,Aesthetic!,Ambiance and Atmosphere,,False,0.39126635,0.21664271,0.39209095,POSITIVE,0.00082460046
KISOM Atelier,5,matcha,Love the atmosphere of the place quiet and chill.,Ambiance and Atmosphere,,False,0.39294213,0.21327385,0.39378396,POSITIVE,0.0008418262
Kapenato Toril,5,coffee,Aesthetic place but never compromises your comfort and food quality.,Ambiance and Atmosphere,,False,0.39240456,0.21433452,0.39326093,POSITIVE,0.00085636973
The Matcha Tokyo - SM Davao,5,matcha,love the matcha salted cream,Product Quality,,False,0.38234344,0.23616953,0.38148704,NEGATIVE,0.00085639954
The Matcha Tokyo - SM Davao,5,matcha,love the matcha salted cream,Product Quality,,False,0.38234344,0.23616953,0.38148704,NEGATIVE,0.00085639954
Koffiepauze,5,matcha,They have a nice and cozy ambiance where you can enjoy a cup of hot or cold beverages.,Ambiance and Atmosphere,,False,0.38887167,0.22139394,0.3897344,POSITIVE,0.0008627176
Kingdom Cafe & Bistro,5,coffee,"Overall, Kingdom Cafe and Bistro is a hidden gem that provides an exceptional coffee shop experience.",Product Quality,,False,0.38741323,0.22430348,0.3882833,POSITIVE,0.0008700788
BRGR Alley Café,5,coffee,The ambiance is nice,Ambiance and Atmosphere,,False,0.3925297,0.2158158,0.3916545,NEGATIVE,0.0008752048
Koffiepauze,4,matcha,The ambiance is nice,Ambiance and Atmosphere,,False,0.3925297,0.2158158,0.3916545,NEGATIVE,0.0008752048
MATCHATUALS,5,coffee,"I love the Matcha cheesecake, the sourness and creaminess of the cream cheese compliments the earthy flavor of the matcha.",Product Quality,,False,0.38546798,0.22994345,0.38458857,NEGATIVE,0.0008794069
Hid'n Coffee,5,coffee,"The ambiance is relaxing, with a cool and welcoming vibe that's perfect for breakfast or a casual meal.",Ambiance and Atmosphere,,False,0.3928875,0.21333893,0.3937736,POSITIVE,0.00088608265
Blugré Coffee,3,coffee,the ambiance is very welcoming and cozy.,Ambiance and Atmosphere,,False,0.39760283,0.20389415,0.39850307,POSITIVE,0.00090023875
TALA Cafe,5,coffee,You can really taste the quality of the beans in every single sip.,Product Quality,,False,0.38491413,0.22927128,0.3858146,POSITIVE,0.0009004772
Mori & Mill,2,coffee,Aesthetics of the restaurant is the total opposite of service and food.,Customer Service,,False,0.38735473,0.22619584,0.38644955,NEGATIVE,0.00090518594
PICKUP COFFEE - Davao Finance Center,5,coffee,Pickup Coffee DAVAO FINANCE CENTER  star  star  star  star  star  My favorite coffee chain!,Product Quality,,False,0.38220814,0.23467337,0.38311842,POSITIVE,0.00091028214
Brew and Cinnamon Cafe,4,coffee,Place is relaxing with the soothing music.,Ambiance and Atmosphere,,False,0.3938046,0.21147749,0.3947178,POSITIVE,0.00091320276
The Crazy Bite Co. Sky Cafe,4,coffee,The atmosphere is so perfect for a cozy breakfast.,Ambiance and Atmosphere,,False,0.39579496,0.20932482,0.3948802,NEGATIVE,0.0009147525
Matcha Ureshi Bar,5,matcha,very aesthetic!,Ambiance and Atmosphere,,False,0.3969574,0.20516932,0.39787328,POSITIVE,0.000915885
Starbucks - Matina IT Park,5,coffee,Great staff Nice atmosphere,Ambiance and Atmosphere,,False,0.3938304,0.2132616,0.39290792,NEGATIVE,0.0009224713
Annipie Airport View,3,coffee,Atmosphere: nice and cozy,Ambiance and Atmosphere,,False,0.3895703,0.22178495,0.38864475,NEGATIVE,0.0009255409
Lara Mia Café & Bistro,3,coffee,"Love the ambiance of the place, calm and cozy.",Ambiance and Atmosphere,,False,0.40062967,0.19780572,0.40156454,POSITIVE,0.00093486905
Seattle's Best Coffee,5,coffee,Beautiful ambiance and very delicious coffee plus accomodating crew white_heart  sparkles,Product Quality,,False,0.3865827,0.22777376,0.3856436,NEGATIVE,0.000939101
Balay Coffee Rizal,5,coffee,I really love the nipa hut-inspired vibe of this café.,Ambiance and Atmosphere,,False,0.38972116,0.21961781,0.39066103,POSITIVE,0.00093987584
Coffee Project Mintal,5,coffee,"Ambiance, customer service, and the taste of coffee is superb!",Ambiance and Atmosphere,,False,0.40311134,0.19472232,0.40216643,NEGATIVE,0.00094491243
Cafe Gervacios - Pastry and Coffee in Davao City,4,coffee,"The place is great, very aesthetic.",Ambiance and Atmosphere,,False,0.41592848,0.16908981,0.4149817,NEGATIVE,0.00094679
STASH Coffee Co.,5,coffee,From the get go the atmosphere is comfy yet lively.,Ambiance and Atmosphere,,False,0.39411023,0.21083014,0.39505965,POSITIVE,0.0009494126
Thirty Third Café,5,coffee,It's amazing and aesthetic.,Ambiance and Atmosphere,,False,0.39196026,0.21702936,0.39101034,NEGATIVE,0.0009499192
Indahouse Cafe,5,coffee,"Indahouse cafe captures my heart with the homey ambiance feels…insta-worthy experience in every corner, I so love every details here & the 5-cultivar macha latte which I ordered is really superb!",Ambiance and Atmosphere,,False,0.39046964,0.21810791,0.39142248,POSITIVE,0.00095283985
Starbucks,4,coffee,i like the ambiance of the place.,Ambiance and Atmosphere,,False,0.39648694,0.20798035,0.39553276,NEGATIVE,0.00095418096
Daleachious Cafe - Ecoland Branch,5,coffee,so far the taste of their coffee is consistent in both branches.,Product Quality,,False,0.38723835,0.22648169,0.38628,NEGATIVE,0.0009583533
The Matcha Tokyo - Azuela High Street,4,matcha,"The interiors are simple, with clean lines and a cozy vibe that makes you want to stay longer.",Ambiance and Atmosphere,,False,0.3964675,0.20802839,0.39550412,NEGATIVE,0.0009633899
Cafe Basilico,5,coffee,Great ambiance and very accessible to the toril area.,Ambiance and Atmosphere,,False,0.39611718,0.20680183,0.397081,POSITIVE,0.0009638071
Coffee For Peace at One Oasis,5,coffee,love the coffee and their foood so much,Product Quality,,False,0.3848197,0.2313268,0.3838535,NEGATIVE,0.0009661913
Humble Table,4,coffee,"The aesthetic is truly Instagram worthy- offering a serene ambiance, perfect for those seeking a peaceful nook to relax and making it an ideal spot for socializing with friends and your significant other.",Ambiance and Atmosphere,,False,0.39594904,0.20906883,0.39498213,NEGATIVE,0.00096690655
Glasshouse Coffee,2,coffee,The highlight here is the ambiance of the cafe.,Ambiance and Atmosphere,,False,0.39134878,0.21633048,0.39232072,POSITIVE,0.00097194314
Green Coffee - Diversion,5,coffee,Original Green Coffee was in Torres Sts it has also good location.,Product Quality,,False,0.38951755,0.22193944,0.38854295,NEGATIVE,0.00097459555
Whisk Davao Matcha,5,matcha,Love the ambiance & accommodating staff most esp Ms Russel & Sir Loki.,Ambiance and Atmosphere,,False,0.3938744,0.21322586,0.39289978,NEGATIVE,0.00097462535
Coffee By The Way,4,coffee,nice ambiance perfect for a romantic dates.,Ambiance and Atmosphere,,False,0.3961762,0.20667024,0.3971536,POSITIVE,0.000977397
The Matcha Tokyo - SM Davao,5,matcha,Love the aesthetic and how clean the space is!,Facilities and Amenities,,False,0.39142853,0.21812321,0.39044824,NEGATIVE,0.0009802878
JH Garden Cafe and Restaurant Matina,5,coffee,"love the food , the smiling face of the staff specially the ambiance of the nature",Product Quality,,False,0.38936642,0.22224787,0.38838574,NEGATIVE,0.0009806752
Cafe Demitasse,5,coffee,"BEST FOOD + BEST AMBIANCE ONLY AT CAFE DEMITASSE, TORRES ST., DAVAO CITY  star-struck  star-struck  star-struck  star-struck  star-struck  ONE OF OUR FAVE RESTO!!!",Ambiance and Atmosphere,,False,0.38713455,0.22474623,0.38811922,POSITIVE,0.0009846687
Purge Coffee Roaster,5,coffee,I can feel that the owner truly loves coffee and has created an experience where customers can feel that passion too.,Product Quality,,False,0.38803452,0.22294007,0.38902542,POSITIVE,0.0009908974
The Bloom Coffee & Start-Up Space,3,coffee,Bloom Cafe offers a quiet and cozy atmosphere.,Ambiance and Atmosphere,,False,0.39366737,0.21167415,0.39465848,POSITIVE,0.000991106
Lara Mia Café & Bistro,4,coffee,Lovely cosy restaurant and cafe with delicious food and environment-conscious vibe,Product Quality,,False,0.3859604,0.22708717,0.3869524,POSITIVE,0.0009920001
Steep Kohi,5,coffee,10/10 would recommend to anyone Fiance's fave: Genmaicha Personal fave: Tsuki Try it if you like nutty/peanut buttery coffee!,Product Quality,,False,0.3856403,0.2297116,0.3846481,NEGATIVE,0.0009921789
Paramount Coffee Crocodile Park Davao,4,coffee,a place to go for a good cuppa with relaxing ambiance depending on the time of day.,Ambiance and Atmosphere,,False,0.38647607,0.22605278,0.3874712,POSITIVE,0.0009951293
The Crazy Bite Co. Sky Cafe,5,coffee,the ambiance of the place plus the food is already giving and as well as the workers which is very accommodating in terms of services.,Product Quality,,False,0.39041343,0.22016865,0.38941792,NEGATIVE,0.0009955168
The Bloom Coffee & Start-Up Space,5,coffee,The ambiance is nice also the crew is kind,Ambiance and Atmosphere,,False,0.39045104,0.21809794,0.39145097,POSITIVE,0.0009999275
Barok Cafe and Resto,5,coffee,"The place is beautiful and very aesthetic, the food is delicious too, love it",Ambiance and Atmosphere,,False,0.39969608,0.19960459,0.40069935,POSITIVE,0.0010032654
Finca,5,coffee,And ambiance is impeccable,Ambiance and Atmosphere,,False,0.3883454,0.22230102,0.38935357,POSITIVE,0.0010081828
Clutch Cafe,5,coffee,Lami ang Lemonades and especially ang Coco Hazelnut na iced coffee  pink_heart,Product Quality,,False,0.38246247,0.23406002,0.38347754,POSITIVE,0.0010150671
Cafe Gervacios - Pastry and Coffee in Davao City,5,coffee,"This new coffee spot has it all - great ambiance, tasty food, and amazing coffee!",Ambiance and Atmosphere,,False,0.40445575,0.19007204,0.40547225,POSITIVE,0.0010164976
Craft Coffee & Roastery,4,coffee,"Nestled in the heart of Davao City, Coffee Shop Craft Coffee offers a cozy escape with its warm ambiance and inviting decor, creating the perfect setting for a relaxing coffee experience.",Product Quality,,False,0.39151594,0.21799195,0.39049217,NEGATIVE,0.0010237694
Koffiepauze,5,matcha,A completely different ambiance compared to the previous shop.,Ambiance and Atmosphere,,False,0.3930253,0.21497446,0.3920002,NEGATIVE,0.0010251105
Lot 38 Kape,5,coffee,a quaint place to chill and enjoy coffee with a modern industrial design,Product Quality,,False,0.38591772,0.229191,0.38489127,NEGATIVE,0.0010264516
The Forum Cafe,5,coffee,I absolutely love the ambiance here!,Ambiance and Atmosphere,,False,0.39866063,0.20370631,0.39763305,NEGATIVE,0.0010275841
Out of Boredom,5,matcha,"The matcha has a smooth, consistent texture with a well-balanced umami flavor and a rich, authentic …",Product Quality,,False,0.3853812,0.22819978,0.38641906,POSITIVE,0.0010378659
Coffee Project Mintal,4,coffee,Coffee frappe tasted good and taste equals some of the great local coffee shops here in Davao.,Product Quality,,False,0.38714495,0.22466221,0.38819283,POSITIVE,0.0010478795
Coffee By The Way,4,coffee,The ambiance was relaxing.,Ambiance and Atmosphere,,False,0.40630555,0.18843813,0.40525633,NEGATIVE,0.0010492206
MYLK Cafe,5,matcha,"The place has a chill, cozy vibe and perfect for hanging out or just relaxing.",Ambiance and Atmosphere,,False,0.3963595,0.20833617,0.3953043,NEGATIVE,0.0010552108
Lara Mia Café & Bistro,4,coffee,Good food Good ambiance,Ambiance and Atmosphere,,False,0.392976,0.21297899,0.394045,POSITIVE,0.0010690093
KISOM Atelier,5,matcha,A very cozy place to chill and have matcha,Ambiance and Atmosphere,,False,0.38843834,0.22419366,0.38736796,NEGATIVE,0.0010703802
Dakong Balay,5,coffee,Loved the homey vibe and food is amazing!!,Ambiance and Atmosphere,,False,0.39316294,0.21475215,0.3920848,NEGATIVE,0.0010781288
Green Coffee - Diversion,1,coffee,Atmosphere is great for working and studying.,Ambiance and Atmosphere,,False,0.38737515,0.22416878,0.38845608,POSITIVE,0.0010809302
The Secret Garden Cafe,5,coffee,The ambiance was calm and mellow.,Ambiance and Atmosphere,,False,0.39908895,0.20291081,0.39800027,NEGATIVE,0.0010886788
Dakong Balay,4,coffee,"Nice ambiance, spacious area.",Ambiance and Atmosphere,,False,0.41196492,0.17498022,0.41305482,POSITIVE,0.0010899007
Whisk It Good Matcha,5,matcha,Good ambiance and vibe.,Ambiance and Atmosphere,,False,0.40105173,0.19898725,0.39996102,NEGATIVE,0.0010907054
Cafe Gervacios - Pastry and Coffee in Davao City,5,coffee,Nice branch Great food friendly staff the place is Brand New and has great ambience,Product Quality,,False,0.3903553,0.21819569,0.39144903,POSITIVE,0.0010937452
