place_name,rating,shop_type,sentence,TargetAspect,sentiment,is_synthetic,annotator_1,annotator_2,annotator_3,annotator_4,ground_truth,vote_breakdown,is_tie
Cafe Gervacios - Pastry and Coffee in Davao City,4,coffee,"The ambiance is ""Noir-chic"" of glossy wood, low ceilings, and a polished aesthetic that feels very classy.",Ambiance and Atmosphere,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
Koffiepauze,3,matcha,Relaxing ambiance,Ambiance and Atmosphere,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
Lot 38 Kape,5,coffee,It's super nice and the vibe is great.,Ambiance and Atmosphere,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
Curiore Cafe,5,coffee,The atmosphere is calm and intimate.,Ambiance and Atmosphere,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
Daleachious Cafe - Ecoland Branch,1,coffee,"Otherwise, great location and nice interior atmosphere.",Ambiance and Atmosphere,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
Annipie @ The Farm,5,coffee,Nice ambiance the crews are very attentive,Ambiance and Atmosphere,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
Kapenato Toril,5,coffee,Aesthetic place but never compromises your comfort and food quality.,Ambiance and Atmosphere,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
The Matcha Tokyo - SM Davao,5,matcha,love the matcha salted cream,Product Quality,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
The Glasshouse,1,coffee,"Way lami ang playlist nila, maka duka paminawon.",Ambiance and Atmosphere,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Poblacion Brews,2,coffee,Uncomfortable kaayo ang ilahang mga bar stools.,Ambiance and Atmosphere,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Matcha Point,2,matcha,"Init kaayo, wala naga function ilang aircon hantod karon.",Ambiance and Atmosphere,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Matcha Vibes,1,matcha,"Ngitngit kaayo ang palibot, sakit sa mata magbasa.",Ambiance and Atmosphere,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Brewed Obrero,2,coffee,"Saba kaayo murag palengke, di conducive for studying.",Ambiance and Atmosphere,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Kape Dabaw,2,coffee,"Masyado saba tungod sa echo sa sulod, bati design.",Ambiance and Atmosphere,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Brewed Obrero,2,coffee,"Grabe saba, dili maka tuon bisan mag earphones pa.",Ambiance and Atmosphere,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Poblacion Brews,2,coffee,"Grabe ang kabanha, dili gyud para sa mga naga work.",Ambiance and Atmosphere,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Kape Dabaw,2,coffee,"Saba kaayo ang mga barista mag chika, dungog sa tibook shop.",Ambiance and Atmosphere,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Matcha Vibes,1,matcha,"Nag sige rag balik ang kanta, maka irita na kadugayan.",Ambiance and Atmosphere,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Vibes Cafe,1,coffee,Dikit-dikit ang bangko mao na walay privacy at all.,Ambiance and Atmosphere,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Aesthetic Beans,2,coffee,"Bati og ambiance, murag waiting area sa hospital ka boring.",Ambiance and Atmosphere,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Poblacion Brews,2,coffee,They play club music sa coffee shop. Bati kaayo ug vibe.,Ambiance and Atmosphere,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Matcha Loco,1,matcha,Puro aesthetic display pero ang ambiance murag fast food chain ka saba.,Ambiance and Atmosphere,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Kape Dabaw,2,coffee,"Pang picture ra siya, pero the place is loud and uncomfortable.",Ambiance and Atmosphere,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Aesthetic Beans,2,coffee,"Ngitngit na, alingugngug pa jud tungod sa kadaghan tao.",Ambiance and Atmosphere,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
The Glasshouse,2,coffee,"Init kaayo banda sa window seats, wa silay blinds.",Ambiance and Atmosphere,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Ecoland Cafe,1,coffee,"Walay exhaust, puro aso sa pagluto ang ambiance.",Ambiance and Atmosphere,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Matcha Vibes,1,matcha,"Kusog kaayo ang tugtog, di nalang ta mag sturya ani.",Ambiance and Atmosphere,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Poblacion Brews,2,coffee,Daghan lang aesthetic plants pero huot kaayo ang agianan.,Ambiance and Atmosphere,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Kape Dabaw,2,coffee,"Saba ang mga bata na naga dagan-dagan, wa gibawal sa staff.",Ambiance and Atmosphere,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
The Glasshouse,2,coffee,"Saba ang dalan, wala silay proper sound insulation.",Ambiance and Atmosphere,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Matcha Point,1,matcha,"Wa silay music, madungog nimo chika sa tanan table, super awkward.",Ambiance and Atmosphere,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Vibes Cafe,1,coffee,"Pwerte sabaha sa mga crew, ga syagitay lang sa counter.",Ambiance and Atmosphere,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Coffee Project Obrero,1,coffee,"Aesthetic unta pero ang mga lingkuranan dili comfortable, sakit sa likod.",Ambiance and Atmosphere,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Poblacion Brews,2,coffee,"Saba kaayo ang blender nila, makurat ka permi.",Ambiance and Atmosphere,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Vibes Cafe,2,coffee,"Daghan kayg lamok sa ilang al fresco area, grabe!",Ambiance and Atmosphere,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Kape Dabaw,1,coffee,"Kusog kaayo tung kanta sakit sa dunggan, dili maka focus.",Ambiance and Atmosphere,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Poblacion Brews,2,coffee,"Too crowded by lunch time, dili nalang ko mopadayon.",Ambiance and Atmosphere,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Brewed Obrero,1,coffee,"Baho tag-as ang CR nila, maka guba ug mood iduty.",Ambiance and Atmosphere,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Aesthetic Beans,2,coffee,Di work friendly kay saba and bati ang lights.,Ambiance and Atmosphere,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Matcha Point,1,matcha,"Dikit-dikit ang tables, murag sardinas ta dre.",Ambiance and Atmosphere,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
The Glasshouse,2,coffee,"Murag discohan ang sounds, sakit sa dunggan.",Ambiance and Atmosphere,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Aesthetic Beans,2,coffee,"Bati ang temperature control, init pa sa gawas usahay.",Ambiance and Atmosphere,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Green Matcha PH,1,matcha,"Pangit ang lighting nila, murag naa sa peryahan sa sobrang dim.",Ambiance and Atmosphere,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
The Glasshouse,1,coffee,"Puro porma lang jud, walay chill factor ang place.",Ambiance and Atmosphere,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Matcha Vibes,1,matcha,Walay kwenta ang aesthetic kung grabe ka alimuot.,Ambiance and Atmosphere,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Ecoland Cafe,1,coffee,"Dili man lami paminawon ilang playlist, murag pampatulog ra.",Ambiance and Atmosphere,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Matcha Loco,1,matcha,"Huot kaayo ang agianan, mag sige rag bangga ang mga tao.",Ambiance and Atmosphere,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Kape Dabaw,2,coffee,"Bad music choice, nakakawalang gana mag kape.",Ambiance and Atmosphere,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Ecoland Cafe,2,coffee,Dili conducive for online meetings kay banha ang background.,Ambiance and Atmosphere,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Matcha Loco,2,matcha,"Puro lang aesthetic pero alimuot kaayo sa sulod, way aircon.",Ambiance and Atmosphere,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Matcha Loco,1,matcha,"Too bright ang ilaw, sakit sa mata murag sa hospital.",Ambiance and Atmosphere,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Kape Dabaw,1,coffee,Dili relaxing kay ang mga tapad saba mag tabing.,Ambiance and Atmosphere,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Brewed Obrero,2,coffee,"Super init sa ilahang taas na part, wa nay hangin.",Ambiance and Atmosphere,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Aesthetic Cafe Davao,2,coffee,"Masyadong dikit-dikit ang tables, zero privacy jud kung mag tabi.",Ambiance and Atmosphere,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Kanto Brews,1,coffee,"Ga kiling-kiling ilang mga lamisa unya gahi kaayo ang mga lingkuranan. Piskot, sakit sa likod mag dugay.",Ambiance and Atmosphere,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Matcha Vibes,1,matcha,"Dili chill ang ambiance, pirmi nagdali ang mga tao.",Ambiance and Atmosphere,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Ecoland Cafe,1,coffee,Vibe check failed. Trying hard ra kaayo na aesthetic unya hugaw ang floor.,Ambiance and Atmosphere,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Kape Dabaw,2,coffee,"Bati ang airflow sa sulod, mag huot inyong mga ginhawa.",Ambiance and Atmosphere,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Poblacion Brews,2,coffee,"It's cramped, dark, and smells weird inside.",Ambiance and Atmosphere,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Matcha Point,1,matcha,Saba ang mga istudyante na naga dula og cards sa pikas table.,Ambiance and Atmosphere,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Matcha Vibes,1,matcha,"Dili magkadimao ang ambiance nila, chaotic kaayo and noisy.",Ambiance and Atmosphere,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Cafe Cino,1,coffee,Hurot na daw ilang tubig sa CR. No flush!,Facilities and Amenities,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Matcha Craze,1,matcha,Dili pwede mag connect sa wifi ang more than 1 device.,Facilities and Amenities,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Brew Stop,2,coffee,Hina ang aircon. Singot kaayo ko nag inom ug kape.,Facilities and Amenities,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Local Beans,1,coffee,"Super dirty ng wash area, may mga tirang food.",Facilities and Amenities,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Minku Matcha,1,matcha,Sira ang flush sa comfort room nila. Yikes.,Facilities and Amenities,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Matcha Vibes,2,matcha,Walay tissue sa CR tapos baho pa jud.,Facilities and Amenities,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Leaf & Bean,1,matcha,"Luod ilang CR, walay hand soap and water is very hina.",Facilities and Amenities,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Morning Brew,1,coffee,No wifi. No data signal. Pano kami mag chat?,Facilities and Amenities,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Espresso Dvo,1,coffee,"Baho ilong sa sulod, walay exhaust ang ilang kitchen.",Facilities and Amenities,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Matcha Mix,1,matcha,Wala man lay basurahan sa gawas for the tissues.,Facilities and Amenities,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Kape Express,1,coffee,Wala silay paki kung walay tubig sa CR. So bad.,Facilities and Amenities,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Matcha Cafe,1,matcha,Basag na ilang mga plates and cups. Not presentable.,Facilities and Amenities,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
The Beanery,2,coffee,Slowest wifi sa whole Davao. Dili maka play ug video.,Facilities and Amenities,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Matcha Room,1,matcha,Nag brownout tapos wala silay generator. Init kaayo.,Facilities and Amenities,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Street Brew,2,coffee,Wa juy parking. Gi ticketan tuloy akong sakyanan sa gawas.,Facilities and Amenities,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Matcha Daily,2,matcha,"The table we got was wobbly, natapon tuloy kape ko.",Facilities and Amenities,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Brew Davao,1,coffee,"Guba ilang aircon, init kaayo sa sulod murag oven.",Facilities and Amenities,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Brewery Dvo,1,coffee,Init pa sa impyerno ilang al fresco. Walay fans jud.,Facilities and Amenities,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Kape Bar,1,coffee,Limited ra ang sockets nila. Mag ilog pa ang customers.,Facilities and Amenities,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Cafe Tres,2,coffee,"Guba ang door knob sa CR, makulbaan ka ma lock-in.",Facilities and Amenities,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Matcha Hub,1,matcha,"Only one comfort room for all customers, grabe ang pila.",Facilities and Amenities,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Davao Cafe,2,coffee,"Dami lamok sa al fresco area nila, walay fan man lang.",Facilities and Amenities,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Kape Sikat,1,coffee,Walay mirror sa CR ug ngitngit kaayo ang suga.,Facilities and Amenities,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Daily Brew,1,coffee,"Sakit sa likod ilang mga bangko, not for long hours.",Facilities and Amenities,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Green Tea Hub,2,matcha,Di nagana ang outlet na gi assign sa amoa.,Facilities and Amenities,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Matcha Place,1,matcha,Only 2 parking slots. Nag park ko sa pikas kanto.,Facilities and Amenities,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Matcha Lab,2,matcha,"Medyo hugaw ang floor, daghan pa tissue nag kalat.",Facilities and Amenities,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Matcha Lounge,1,matcha,"Mga chairs nila naay rust, maka guba ug sanina.",Facilities and Amenities,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Kape Tayo,2,coffee,"Sira yung isang toilet, tapos ang dumi pa ng isa.",Facilities and Amenities,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Matcha Box,1,matcha,Tulo tulo ang atop pag ulan. Nabasa among laptops.,Facilities and Amenities,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Matcha Factory,1,matcha,No designated smoking area so the smoke goes inside.,Facilities and Amenities,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Brewers Hub,1,coffee,The aircon is dripping water sa among table.,Facilities and Amenities,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Cafe Uno,2,coffee,"Super init sa second floor, di keri mag stay dugay.",Facilities and Amenities,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Kape Diaries,1,coffee,"Hugaw ang tables, dili gina tarong ug limpyo sa staff.",Facilities and Amenities,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Kape Hub,2,coffee,Walay paper towel or anything to dry hands sa CR.,Facilities and Amenities,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Matcha Club,2,matcha,"Walay ilaw sa ilang parking lot, medyo scary sa gabi.",Facilities and Amenities,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Green Leaf,2,matcha,Daming langaw sa pwesto namin. Very unhygienic tignan.,Facilities and Amenities,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Brew City,1,coffee,"Guba tung isa ka aircon, tiis ganda sa kainit.",Facilities and Amenities,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Tea & Matcha,1,matcha,Ilang wifi naay password pero di ginahatag kung di mangayo.,Facilities and Amenities,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Matcha Sip,2,matcha,"Aircon nila gadala ug abog, hugaw guro ang filter.",Facilities and Amenities,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Kape Juan,2,coffee,"Super slow wifi connection, nag data na lang ko.",Facilities and Amenities,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Poblacion Kape,2,coffee,"Grabe kagamay sa space, sikit sikit kaayo ang mga tables.",Facilities and Amenities,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Cafe Quatro,1,coffee,Medyo crowded tapos walay harang ang tables. No privacy.,Facilities and Amenities,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Coffee Project Dvo,2,coffee,Ang init sa pwesto nila kay naka atubang sa adlaw.,Facilities and Amenities,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Kape Davao,1,coffee,"Super baho ng CR nila, amoy kanal.",Facilities and Amenities,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Matcha Corner,2,matcha,"Init kaayo, walay aircon. Not recommended for studying.",Facilities and Amenities,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Kape Ora,2,coffee,Baho ug ihi ang palibot sa CR nila. Walay naglimpyo.,Facilities and Amenities,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Green Sip,2,matcha,"Hinay kaayo ang wifi, di maka load ug basic na page.",Facilities and Amenities,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Kape Street,1,coffee,"Basa ang salog sa CR, delikado maka slide.",Facilities and Amenities,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Corner Kape,2,coffee,Baho og imburnal dapit sa amoang table. Sayang lang.,Facilities and Amenities,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Beanery Dvo,1,coffee,Wifi keeps disconnecting every 5 mins. Very frustrating.,Facilities and Amenities,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Green Drop,1,matcha,"Guba na ang cushion sa mga sofa, lubog na kaayo.",Facilities and Amenities,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Brew Space,2,coffee,"Di mu gana ilang wifi sa Mac, ambot ngano.",Facilities and Amenities,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Cafe Agdao,2,coffee,Expensive tapos ang liit ng serving ng food.,Price and Value,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Davao Kape,1,coffee,"Sayang lang akong gi bayad, super overpriced!",Price and Value,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Matcha Matina,2,matcha,The matcha is good pero the price is completely unjustified.,Price and Value,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Davao Kape,2,coffee,Dili ko ganahan kay expensive ra kaayo for me.,Price and Value,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Matcha Matina,1,matcha,Mahal ilang drinks unya murag asukal ra tanan.,Price and Value,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Lanang Matcha House,2,matcha,"Ang mahal ng matcha nila, di naman authentic ang lasa.",Price and Value,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Davao Kape,1,coffee,"Super mahal jud as in, kaloka ang presyo.",Price and Value,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Cafe Agdao,2,coffee,Masyadong pricey for a simple coffee and toast.,Price and Value,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Ecoland Coffee Co,1,coffee,Waste of money buying overpriced drinks here.,Price and Value,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Cafe Agdao,1,coffee,"Masyadong mahal, di naman special ang lasa.",Price and Value,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Davao Kape,1,coffee,Overpriced food and the coffee is just mediocre.,Price and Value,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Cafe Agdao,2,coffee,Dili practical ang price for a quick coffee break.,Price and Value,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Matcha Matina,2,matcha,200 pesos for this small cup? Grabe ka mahal.,Price and Value,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Davao Kape,2,coffee,"Overpriced siya, mapugos tag palit kay nag order na.",Price and Value,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Kape Obrero,1,coffee,Mahal na kaayo ilang drinks nag shrink pa ang cup.,Price and Value,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Buhangin Brew,1,coffee,"Mahal na gani, wa pajud lami ang pagka timpla.",Price and Value,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Ecoland Coffee Co,2,coffee,Overpriced pastries tapos uga na kaayo inig serve.,Price and Value,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Ecoland Coffee Co,1,coffee,Very expensive and the serving is ridiculously small.,Price and Value,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Buhangin Brew,2,coffee,"Food is expensive too, murag Manila rate na siya.",Price and Value,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Kape Obrero,1,coffee,Gamay ug cup tapos overpriced pa jud kaayo.,Price and Value,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Ecoland Coffee Co,2,coffee,"Mahal kaayo ilang food, dili pang student budget.",Price and Value,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Cafe Agdao,1,coffee,Di sya worth it for its price point.,Price and Value,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Roxas Beans,2,coffee,Sayang jud akong 250 pesos ani na drink.,Price and Value,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Ecoland Coffee Co,1,coffee,"Sayang kwarta, overpriced ra kaayo ilang kape.",Price and Value,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Matcha Vibe Davao,1,matcha,"Sus, pwerteng gamaya sa serving sa ilang pastry pero tag 250 pesos kapin! Gibitik ra man ta ani, layo ra sa menu pic.",Price and Value,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Roxas Beans,1,coffee,Jusko ang mahal ng kape tapos lasang tubig.,Price and Value,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Torres Brews,2,coffee,"Grabe ang patong sa presyo, di worth it.",Price and Value,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Roxas Beans,1,coffee,Not a good value for money jud.,Price and Value,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Lanang Matcha House,2,matcha,Paying 200+ for a meh matcha is not worth it.,Price and Value,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Ecoland Coffee Co,2,coffee,Dili reasonable ang price sa ila pastries and drinks.,Price and Value,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Torres Brews,2,coffee,Medyo pricey sya and dili makatarungan ang lasa.,Price and Value,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Lanang Matcha House,1,matcha,Di worth it i-spend akong kwarta dire.,Price and Value,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Matcha Matina,2,matcha,"Mahal kaayo, dili pang masa ang presyo.",Price and Value,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Buhangin Brew,2,coffee,Gamay ra ang cake slice para sa 150 pesos.,Price and Value,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Torres Brews,2,coffee,"Grabe kamahal, mura tag gikuhaan og kwarta sa bulsa.",Price and Value,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Kape Obrero,2,coffee,"Mahal kaayo siya, not ideal for daily coffee run.",Price and Value,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Roxas Beans,2,coffee,Gamay ra ang serving size for its price.,Price and Value,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Matcha Matina,1,matcha,"Overpriced jud siya, dili nako mubalik.",Price and Value,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Davao Kape,1,coffee,"Mahal ilang kape, way lami, sayang kwarta.",Price and Value,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Cafe Agdao,1,coffee,The prices are too steep for a local coffee shop.,Price and Value,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
